NU_ANO_CENSO|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|TP_ESCOLARIDADE|TP_NORMAL_MAGISTERIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|IN_COM_PEDAGOGICA_1|NU_ANO_INICIO_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|IN_COM_PEDAGOGICA_2|NU_ANO_INICIO_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|IN_COM_PEDAGOGICA_3|NU_ANO_INICIO_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|CO_IES_3|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|ID_TURMA|TP_TIPO_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_ENTIDADE|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|113770044737|9|7|1990|26|27|1|1|1|76|35|3543907|||1|0|||||||||3|3|2|1|145F18|1||2009||1|56|||||||||||||||||||0|0|1|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182780|0|1|0|1|0|0|25||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|130416704882|11|4|1988|29|29|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F10|1|||2010||9999999|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182780|0|1|0|1|0|0|25||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|115180570122|10|1|1967|50|50|1|1|1|76|35|3506003|||1|0|||||||||4|3|1|1|145F10|1|||1997|2|125|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182779|0|1|0|1|0|0|21||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|120154854734|14|2|1984|33|33|1|1|1|76|35|3521101|||1|0|||||||||4|3|1|1|145F18|1|||2008|2|135|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182779|0|1|0|1|0|0|21||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|123343458308|2|6|1968|48|49|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1991||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182779|0|1|0|1|0|0|21||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|113611010161|18|6|1993|23|24|2|1|1|76|35|3541406|||1|0|||||||||3|3|2|1|145F17|1||2011||2|322|||||||||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|11182779|0|1|0|1|0|0|21||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|114687311732|13|12|1984|32|33|1|1|1|76|35|3543907|||1|0|||||||||3|3|2|1|145F11|1||2010||2|344|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182779|0|1|0|1|0|0|21||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|115193876284|26|3|1947|70|70|1|1|1|76|35|3514106|||1|0|||||||||4|3|1|1|145F15|1|||1974|2|266|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182779|0|1|0|1|0|0|21||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|114687314839|20|6|1990|26|27|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F11|1|||2012|2|266|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|1|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182781|0|1|0|0|1|0|71||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|125329708809|5|3|1981|36|36|2|1|1|76|35|3547809|||1|0|||||||||4|3|1|1|142P01|1|||2014||9999999|||||||||||||||||||0|0|0|0||0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182781|0|1|0|0|1|0|71||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|113770083201|25|7|1991|25|26|2|1|1|76|35|3550308|||1|0|||||||||3|3|2|1|145F10|1||2011|||9999999|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182781|0|1|0|0|1|0|71||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|113770044737|9|7|1990|26|27|1|1|1|76|35|3543907|||1|0|||||||||3|3|2|1|145F18|1||2009||1|56|||||||||||||||||||0|0|1|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182781|0|1|0|0|1|0|71||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|176198224456|20|8|1972|44|45|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F15|1|||1997|2|125|1|1|145F14|1|||1997||9999999||||||||||0|0|0|0||1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182781|0|1|0|0|1|0|71||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|121086759493|22|11|1975|41|42|2|1|1|76|41|4110409|||1|0|||||||||4|3|1|1|145F17|1|||2006|2|496|||||||||||||||||||0|0|0|0||1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182780|0|1|0|1|0|0|25||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|115193198278|23|9|1974|42|43|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F24|1|||2002||9999999|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0||1|1|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182780|0|1|0|1|0|0|25||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|121693227010|24|9|1984|32|33|1|1|1|76|35|3550308|||1|0|||||||||4|3|1|1|145F11|1|||2009|2|316|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182780|0|1|0|1|0|0|25||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|120908193164|14|11|1986|30|31|2|1|1|76|35|3538709|||1|0|||||||||3|3|2|1|145F18|1||2012||2|266|||||||||||||||||||0|1|0|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182780|0|1|0|1|0|0|25||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|120154854734|14|2|1984|33|33|1|1|1|76|35|3521101|||1|0|||||||||4|3|1|1|145F18|1|||2008|2|135|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182778|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|121718526821|14|10|1970|46|47|2|1|1|76|35|3502804|||1|0|||||||||4|3|1|1|145F15|1|||1993||9999999|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182778|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|123343784027|3|10|1983|33|34|2|1|1|76|31|3110004|||1|0|||||||||4|3|1|1|145F11|1|||2009|2|266|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182778|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|123343458308|2|6|1968|48|49|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1991||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182778|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|118636383934|6|8|1982|34|35|2|1|1|76|35|3526902|||1|0|||||||||4|3|1|1|142P01|1|||2006|2|1444||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11183583|5|1|||||||3|3506|35026|35921944|35|3543907|354390705|2|1|||||||||1|0|0
2017|118578136852|14|1|1960|57|57|2|1|1|76|35|3550308|||1|0|||||||||4|3|1|1|142P01|1|||2008|2|135|1|1|146F04|1|||2016||9999999||||||||||||0||0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||0||1|1|0|0|0|1|1|1|0|0|0|0|0|1|0|1|0|1|0|1|0|1|1|11166576|0|1|0|1|0|0|18||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|121657192082|20|10|1981|35|36|2|1|1|76|31|3124302|||1|0|||||||||4|3|1|1|146F02|1|||2011|2|125|||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166576|0|1|0|1|0|0|18||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|113611010161|18|6|1993|23|24|2|1|1|76|35|3541406|||1|0|||||||||3|3|2|1|145F17|1||2011||2|322|||||||||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|11182776|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|113770044737|9|7|1990|26|27|1|1|1|76|35|3543907|||1|0|||||||||3|3|2|1|145F18|1||2009||1|56|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182776|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|130416704882|11|4|1988|29|29|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F10|1|||2010||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182776|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|123343784027|3|10|1983|33|34|2|1|1|76|31|3110004|||1|0|||||||||4|3|1|1|145F11|1|||2009|2|266|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182775|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|123343458308|2|6|1968|48|49|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1991||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182775|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|113611010161|18|6|1993|23|24|2|1|1|76|35|3541406|||1|0|||||||||3|3|2|1|145F17|1||2011||2|322|||||||||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|11182775|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|113770044737|9|7|1990|26|27|1|1|1|76|35|3543907|||1|0|||||||||3|3|2|1|145F18|1||2009||1|56|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182775|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|124319630555|6|1|1985|32|32|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F01|1|||2012||9999999|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11182775|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|115173488971|18|11|1975|41|42|1|1|1|76|35|3550308|||1|0|||||||||4|3|1|1|145F10|1|||2005||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182775|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|123343784027|3|10|1983|33|34|2|1|1|76|31|3110004|||1|0|||||||||4|3|1|1|145F11|1|||2009|2|266|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182774|0|1|0|1|0|0|20||3|3506|35026|35435485|35|3543907|354390705|2|1|||||||||1|0|0
2017|123998295223|4|8|1986|30|31|2|1|1|76|35|3543907|||1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||11180934|0|1|0|1|0|0|14||3|3506|35026|35267296|35|3543907|354390705|3|1|||||||||1|0|0
2017|115180728362|21|12|1962|54|55|2|1|1|76|35|3548807|||1|0|||||||||4|3|1|1|142P01|1|||1992|2|266|1|9|999990|1|||1992||9999999|||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|11180932|5|1|||||||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|115180728362|21|12|1962|54|55|2|1|1|76|35|3548807|||1|0|||||||||4|3|1|1|142P01|1|||1992|2|266|1|9|999990|1|||1992||9999999|||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|11180931|5|1|||||||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|118639408121|28|5|1968|49|49|2|1|1|76|31|3142908|||1|0|||||||||4|3|1|1|142P01|1|||2003|2|125|||||||||||||||||||||0||0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||0||1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|11180930|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|118480080743|22|4|1978|39|39|2|1|1|76|35|3503307|||1|0|||||||||4|3|1|1|142P01|1|||2001|1|56|||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|11180930|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|118450867400|9|5|1983|34|34|2|2|1|76|35|3500303|||1|0|||||||||4|3|1|1|142P01|1|||2006|2|1836|1|9|999990|1|||2014||9999999||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|1|11180930|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|121718635280|3|8|1974|42|43|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F17|1|||2007|2|1854|||||||||||||||||||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11180930|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|176197982349|15|2|1985|32|32|1|1|1|76|35|3550308|||1|0|||||||||4|3|1|1|146F15|1|||2013||9999999|||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11180930|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|118527521651|11|7|1977|39|40|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F02|1|||1998|2|125|||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|11180929|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|118638732286|10|8|1965|51|52|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|142P01|1|||2004|2|5369|||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|11180929|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|118639408121|28|5|1968|49|49|2|1|1|76|31|3142908|||1|0|||||||||4|3|1|1|142P01|1|||2003|2|125|||||||||||||||||||||0||0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||0||1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|11180929|0|1|0|1|0|0|18||3|3506|35026|35267284|35|3543907|354390705|3|1|||||||||1|0|0
2017|128160656504|14|2|1987|30|30|1|1|1|76|35|3526902|||1|0|||||||||4|3|1|1|146F15|1|||2007||9999999|1|1|142P01|1|||2016||9999999||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|11166576|0|1|0|1|0|0|18||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|118585528698|28|5|1966|51|51|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F14|1|||1988|2|266|1|1|142P01|1|||2011||9999999||||||||||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166575|0|1|0|1|0|0|17||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|118578136267|4|1|1971|46|46|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1995|2|266|1|1|142P01|1|||2005||9999999||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|11166575|0|1|0|1|0|0|17||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|121718480309|5|4|1967|50|50|2|3|1|76|35|3529005|||1|0|||||||||4|3|1|1|142P01|1|||2005|1|56|||||||||||||||||||||0||0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||0||1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|11166575|0|1|0|1|0|0|17||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|125329887037|10|4|1962|55|55|2|1|1|76|35|3543907|||1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||11166575|0|1|0|1|0|0|17||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|112399273809|2|2|1990|27|27|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|142P01|1|||2010|2|1854|||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|11166575|0|1|0|1|0|0|17||3|3506|35026|35083926|35|3543907|354390705|3|1|||||||||1|0|0
2017|115193767663|5|8|1963|53|54|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1987|2|707|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11165896|0|1|0|1|0|0|41||3|3506|35026|35021726|35|3543907|354390705|2|1|||||||||1|0|0
2017|120992612704|23|6|1987|29|30|2|1|1|76|35|3509502|||1|0|||||||||4|3|1|1|145F18|1|||2008|1|56|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11165896|0|1|0|1|0|0|41||3|3506|35026|35021726|35|3543907|354390705|2|1|||||||||1|0|0
2017|122513277383|3|5|1986|31|31|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F01|1|||2010||9999999|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11165896|0|1|0|1|0|0|41||3|3506|35026|35021726|35|3543907|354390705|2|1|||||||||1|0|0
2017|128160497953|27|3|1971|46|46|2|1|1|76|35|3543907|||1|0|||||||||3|3|2|1|145F11|1||2013||2|953|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11165896|0|1|0|1|0|0|41||3|3506|35026|35021726|35|3543907|354390705|2|1|||||||||1|0|0
2017|115178642910|10|10|1974|42|43|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F17|1|||1996|2|125|||||||||||||||||||0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11165895|0|1|0|1|0|0|41||3|3506|35026|35021726|35|3543907|354390705|2|1|||||||||1|0|0
