NU_ANO_CENSO|ID_TURMA|NO_TURMA|TX_HR_INICIAL|TX_MI_INICIAL|NU_DURACAO_TURMA|NU_MATRICULAS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|TP_TIPO_TURMA|IN_MAIS_EDUCACAO|NU_DIAS_ATIVIDADE|IN_DIA_SEMANA_DOMINGO|IN_DIA_SEMANA_SEGUNDA|IN_DIA_SEMANA_TERCA|IN_DIA_SEMANA_QUARTA|IN_DIA_SEMANA_QUINTA|IN_DIA_SEMANA_SEXTA|IN_DIA_SEMANA_SABADO|CO_TIPO_ATIVIDADE_1|CO_TIPO_ATIVIDADE_2|CO_TIPO_ATIVIDADE_3|CO_TIPO_ATIVIDADE_4|CO_TIPO_ATIVIDADE_5|CO_TIPO_ATIVIDADE_6|IN_BRAILLE|IN_RECURSOS_BAIXA_VISAO|IN_PROCESSOS_MENTAIS|IN_ORIENTACAO_MOBILIDADE|IN_SINAIS|IN_COMUNICACAO_ALT_AUMENT|IN_ENRIQ_CURRICULAR|IN_SOROBAN|IN_INFORMATICA_ACESSIVEL|IN_PORT_ESCRITA|IN_AUTONOMIA_ESCOLAR|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|11166212|D00601213149867|7|30|240|22|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166213|A00602213149909|7|30|240|24|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166214|B00602213149941|7|30|240|24|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166215|C00602213149958|7|30|240|23|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166216|B00606213149743|13|0|240|17|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166249|C02601214145856|13|0|240|18|1|||||||4|0|5|0|1|1|1|1|1|0|12003|12007|21001|29999|13108|11011|||||||||||||||||||||||||||||||||||||||35067398|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180745|C00607216042069|7|30|240|8|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180746|A01401212816540|7|0|270|22|1|0|1|0|0|14||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180747|A01402212816557|7|0|270|21|1|0|1|0|0|15||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180748|B01402212816565|7|0|270|19|1|0|1|0|0|15||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180749|C01402212816573|7|0|270|22|1|0|1|0|0|15||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180750|A01403212816581|7|0|270|16|1|0|1|0|0|16||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180751|B01403212816599|7|0|270|18|1|0|1|0|0|16||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180752|A01404212816607|7|0|270|21|1|0|1|0|0|17||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||0|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180753|B01404212816615|7|0|270|21|1|0|1|0|0|17||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||0|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180754|A01405212816623|7|0|270|17|1|0|1|0|0|18||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||0|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180755|B01405212816631|7|0|270|18|1|0|1|0|0|18||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||0|35246037|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180623|B03200213018203|13|0|240|4|1|||||||5||5|0|1|1|1|1|1|0|||||||0|1|1|1|0|1|1|0|1|1|1||||||||||||||||||||||||||||35236391|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180625|A00604213018229|7|0|600|10|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236408|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180626|A00605213018237|7|0|600|15|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236408|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180627|A00606213018245|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236408|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180629|A00604213018286|7|0|600|8|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236421|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166148|20203212514012|7|0|320|28|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166149|11409212513956|7|0|320|36|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166150|21409212513964|7|0|320|35|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166151|11406212514020|12|30|320|33|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166152|21406212514038|12|30|320|32|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166153|31406212514046|12|30|320|32|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166204|A00606213149727|7|30|240|19|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166205|A00607213149768|7|30|240|23|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166206|B00607213149776|7|30|240|25|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166207|C00607213149784|7|30|240|24|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166208|D00607213149792|7|30|240|24|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166209|A00601213149834|7|30|240|25|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166210|B00601213149842|7|30|240|23|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166211|C00601213149859|7|30|240|24|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166217|E00607213149800|13|0|240|25|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166218|F00607213149818|13|0|240|24|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166219|G00607213149826|13|0|240|23|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166220|E00601213149875|13|0|240|24|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166221|F00601213149883|13|0|240|24|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166222|G00601213149891|13|0|240|24|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166223|D00602213150022|13|0|240|18|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166224|E00602213150030|13|0|240|21|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166225|F00602213730930|13|0|240|22|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166226|G00602213730948|13|0|240|21|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166227|A02601214146334|13|0|240|24|1|||||||4|0|5|0|1|1|1|1|1|0|12003|12007|21001|29999|13108|11011|||||||||||||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166228|A03200214215642|7|30|240|2|1|||||||5||5|0|1|1|1|1|1|0|||||||1|1|1|1|0|1|1|0|1|1|1||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166229|B03200214215659|13|0|240|2|1|||||||5||5|0|1|1|1|1|1|0|||||||1|1|1|1|0|1|1|0|1|1|1||||||||||||||||||||||||||||35061426|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166230|A00607213143209|7|30|240|25|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35067398|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166231|B00607213143217|7|30|240|25|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35067398|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166232|C00607213143225|7|30|240|25|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35067398|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11182533|A01401212354856|7|0|270|29|1|0|1|0|0|14||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35299662|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11182534|A01402212354872|7|0|270|25|1|0|1|0|0|15||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35299662|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166305|A01401212755292|7|0|270|20|1|0|1|0|0|14||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35074871|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166306|B01401212755300|7|0|270|19|1|0|1|0|0|14||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35074871|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166307|C01401212755318|7|0|270|19|1|0|1|0|0|14||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35074871|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166308|D01401212755326|7|0|270|20|1|0|1|0|0|14||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35074871|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166309|A01402212755359|7|0|270|19|1|0|1|0|0|15||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35074871|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166310|B01402212755367|7|0|270|23|1|0|1|0|0|15||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35074871|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166311|C01402212755375|7|0|270|21|1|0|1|0|0|15||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35074871|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180775|A01403212311773|7|0|270|16|1|0|1|0|0|16||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180776|B01403212311781|7|0|270|22|1|0|1|0|0|16||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180777|A01404212311823|7|0|270|21|1|0|1|0|0|17||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||0|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180778|B01404212311831|7|0|270|25|1|0|1|0|0|17||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||0|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180779|A01405212311948|7|0|270|16|1|0|1|0|0|18||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||0|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180780|B01405212311955|7|0|270|17|1|0|1|0|0|18||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||0|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180781|C01405212337802|7|0|270|18|1|0|1|0|0|18||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||0|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180782|B01401212311716|13|0|270|21|1|0|1|0|0|14||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180783|D01402212311757|13|0|270|18|1|0|1|0|0|15||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180784|E01402212311765|13|0|270|19|1|0|1|0|0|15||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180785|C01403212311799|13|0|270|19|1|0|1|0|0|16||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180786|D01403212311807|13|0|270|18|1|0|1|0|0|16||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180787|E01403212311815|13|0|270|21|1|0|1|0|0|16||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||1|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180788|C01404212311849|13|0|270|21|1|0|1|0|0|17||0|0|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||1||0|35246049|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166144|10201212513972|7|0|320|34|1|0|1|0|0|25||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166145|20201212513980|7|0|320|34|1|0|1|0|0|25||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166146|10202212513998|7|0|320|22|1|0|1|0|0|26||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166147|10203212514004|7|0|320|28|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11180604|C00606213017718|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236342|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180605|D00606213017726|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236342|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180606|E00606213017734|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236342|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180607|A03200213017742|7|30|240|2|1|||||||5||5|0|1|1|1|1|1|0|||||||0|0|1|0|0|0|1|0|1|0|1||||||||||||||||||||||||||||35236342|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180610|A00604213018062|7|0|600|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236385|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180611|A00605213018070|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236385|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180612|A00606213018088|7|0|600|17|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236385|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180613|B00606213018096|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236385|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180614|A00604213018112|7|0|600|13|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236391|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180615|B00604213018120|7|0|600|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236391|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11166154|11407212514053|12|30|320|32|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166155|21407212514061|12|30|320|32|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166156|21408212514095|12|30|320|35|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166157|11408212514087|12|30|320|33|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166158|30201212514103|19|0|240|32|1|0|1|0|0|25||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166159|20202212514111|19|0|240|28|1|0|1|0|0|26||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166160|30203212514129|19|0|240|40|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166161|40203212514137|19|0|240|40|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11166162|10511212514145|19|0|240|35|1|0|0|1|0|71||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35049967|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
