NU_ANO_CENSO|ID_MATRICULA|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|268231767|130420592511|31|1|2014|3|3|600|0|0|0|0|5|1|0|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231760|125329489066|9|8|2013|3|4|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231788|130420594131|20|1|2014|3|3|600|0|0|0|0|5|1|3|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231766|128108407507|18|3|2014|3|3|600|0|0|0|0|5|1|0|1|76|35|3533403|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231765|125329491800|12|11|2013|3|4|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231773|128160783379|13|3|2014|3|3|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231947|120993297535|28|1|2008|9|9|250|0|0|0|0|5|1|2|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|17|11166984|0|0|0|35126251|3|3506|35026|35|3543907|354390705|4|1|4|0|0|1|1|1|1|1|1|0|0
2017|268231952|120994304110|21|12|2007|9|10|250|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|17|11166984|0|0|0|35126251|3|3506|35026|35|3543907|354390705|4|1|4|0|0|1|1|1|1|1|1|0|0
2017|275325522|130420594565|6|11|2013|3|4|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231757|125330134470|27|8|2013|3|4|600|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231775|130420592600|7|2|2014|3|3|600|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231764|125329490404|16|5|2013|4|4|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231789|130420594212|21|7|2013|3|4|600|0|0|0|0|5|1|0|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231776|128160783611|9|12|2013|3|4|600|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231762|125329489902|11|7|2013|3|4|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231774|128160783450|17|10|2013|3|4|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231790|130420594484|1|3|2014|3|3|600|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231761|125330103249|27|5|2013|4|4|600|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231759|125329488922|10|6|2013|3|4|600|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|11166961|0|0|0|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268231739|176187946773|17|7|2014|2|3|180|0|0|0|0|1|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|11166962|0|0|5|35121903|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268553596|123338884159|14|2|2011|6|6|270|0|0|0|0|5|1|3|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|11180932|0|0|5|35267284|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268553856|124404045947|24|8|2009|7|8|270|0|0|0|0|5|2|0|1|76|27|2709301|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|11180932|0|0|5|35267284|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268553589|123338883004|10|11|2009|7|8|270|0|0|0|0|5|2|3|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|11180932|0|0|5|35267284|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554376|123996854829|18|3|2011|6|6|270|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|1|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554334|123339092930|10|7|2010|6|7|270|240|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554443|125330247402|25|5|2010|7|7|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|274559461|144947778708|11|8|2010|6|7|270|0|0|0|0|5|2|1|1|76|35|3538709|35|3543907|1|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554240|122513622749|11|1|2011|6|6|270|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|1|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554359|123998286585|14|10|2010|6|7|270|0|0|0|0|5|2|3|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554346|123343491003|21|8|2010|6|7|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|1|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554458|125332620720|23|3|2011|6|6|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|1|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554224|122512385735|14|6|2009|7|8|270|0|0|270|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554281|125332500822|22|12|2010|6|7|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|1|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554370|125332686586|1|12|2010|6|7|270|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554411|123997207177|11|8|2010|6|7|270|240|0|0|0|5|2|3|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|14|11180934|0|0|0|35267296|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555816|121658409883|17|2|2009|8|8|270|0|0|0|0|5|2|3|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555753|120994428609|25|6|2008|8|9|270|0|0|0|0|5|2|1|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555830|121659622505|27|1|2009|8|8|270|240|0|0|0|5|1|1|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555795|121658399985|9|5|2008|9|9|270|0|0|0|0|5|1|1|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555832|121659549670|16|5|2009|8|8|270|0|0|0|0|5|1|3|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555866|122513381520|21|5|2008|9|9|270|0|0|0|0|5|1|0|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555959|123343673977|22|3|2009|8|8|270|0|0|0|0|5|1|3|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555955|123343597421|25|8|2008|8|9|270|0|0|0|0|5|1|1|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555868|122513381954|26|7|2008|8|9|270|0|0|0|0|5|1|1|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555982|122304927130|5|2|2009|8|8|270|0|0|0|0|5|1|1|1|76|35|3550308|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268556085|127672699287|13|4|2008|9|9|270|0|0|0|0|5|1|4|1|76|35|3550308|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555964|123343923400|28|12|2008|8|9|270|0|0|0|0|5|2|1|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555952|123343672067|30|8|2008|8|9|270|0|0|0|0|5|2|2|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555983|123338726910|30|3|2009|8|8|270|0|0|0|0|5|2|0|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555873|122512247936|21|8|2008|8|9|270|0|0|0|0|5|1|0|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268555892|122510138650|20|4|2008|9|9|270|0|0|0|0|5|1|1|1|76|35|3543907|35|3543907|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|16|11181013|0|0|0|35267326|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554619|121718437217|31|12|2006|10|11|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554606|121718432762|21|2|2007|10|10|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554528|120992891824|3|4|2006|11|11|270|0|0|0|0|5|2|1|1|76|35|3525904|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554514|120183327321|25|8|2006|10|11|270|0|0|0|0|5|1|3|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554527|120993105300|10|4|2006|11|11|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554555|120993108236|8|4|2006|11|11|270|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554521|121657367818|20|4|2006|11|11|270|0|0|0|0|5|2|3|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554613|121718435192|8|12|2006|10|11|270|0|0|0|0|5|1|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554696|122513340689|17|3|2007|10|10|270|0|0|0|0|5|1|2|1|76|29|2927408|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
2017|268554577|121659328747|5|12|2006|10|11|270|0|0|0|0|5|2|1|1|76|35|3543907|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|18|11180979|0|0|0|35267302|3|3506|35026|35|3543907|354390705|3|1|0|0|0|0|0|0|0|0|1|0|0
